,CH1,CH2,CH3,CH4,,Gate Volteage,Drain Voltage,Drain Current
7303,1155,7294,32767,896,,0.090234375,0.001139688,0.000056
7304,1279,6386,32767,768,,0.099921875,0.000997813,0.000048
7305,897,6792,32767,384,,0.070078125,0.00106125,0.000024
7306,1024,7161,32767,-125,,0.08,0.001118906,-7.8125E-06
7307,895,6779,32767,644,,0.069921875,0.001059219,0.00004025
7308,1282,6921,32767,507,,0.10015625,0.001081406,3.16875E-05
7309,1407,7041,32767,512,,0.109921875,0.001100156,0.000032
7310,1406,7171,32767,528,,0.10984375,0.001120469,0.000033
7311,894,7297,32767,1410,,0.06984375,0.001140156,0.000088125
7312,1407,6782,32767,0,,0.109921875,0.001059688,0
7313,1028,7023,32767,376,,0.0803125,0.001097344,0.0000235
7314,1149,7426,32767,511,,0.089765625,0.001160313,3.19375E-05
7315,1277,7173,32767,1010,,0.099765625,0.001120781,0.000063125
7316,1280,7296,32767,1145,,0.1,0.00114,7.15625E-05
7317,1026,7169,32767,509,,0.08015625,0.001120156,3.18125E-05
7318,766,7042,32767,644,,0.05984375,0.001100313,0.00004025
7319,901,7296,32767,778,,0.070390625,0.00114,0.000048625
7320,1149,7159,32767,1114,,0.089765625,0.001118594,0.000069625
7321,896,6912,32767,-657,,0.07,0.00108,-4.10625E-05
7322,1156,7429,32767,-250,,0.0903125,0.001160781,-0.000015625
7323,1021,7164,32767,-503,,0.079765625,0.001119375,-3.14375E-05
7324,1159,7299,32767,647,,0.090546875,0.001140469,4.04375E-05
7325,1278,7424,32767,-248,,0.09984375,0.00116,-0.0000155
7326,1153,7424,32767,-129,,0.090078125,0.00116,-8.0625E-06
7327,1408,7441,32767,100,,0.11,0.001162656,0.00000625
7328,1278,6785,32767,1662,,0.09984375,0.001060156,0.000103875
7329,1029,7168,32767,-78,,0.080390625,0.00112,-0.000004875
7330,901,6786,32767,-1408,,0.070390625,0.001060313,-0.000088
7331,1536,7425,32767,764,,0.12,0.001160156,0.00004775
7332,1013,7030,32767,-516,,0.079140625,0.001098438,-0.00003225
7333,1291,7039,32767,1280,,0.100859375,0.001099844,0.00008
7334,1522,6914,32767,633,,0.11890625,0.001080313,3.95625E-05
7335,760,7297,32767,1151,,0.059375,0.001140156,7.19375E-05
7336,1035,7284,32767,900,,0.080859375,0.001138125,0.00005625
7337,1153,7034,32767,1653,,0.090078125,0.001099063,0.000103313
7338,1406,7547,32767,1531,,0.10984375,0.001179219,9.56875E-05
7339,1152,6652,32767,401,,0.09,0.001039375,2.50625E-05
7340,1279,7676,32767,-258,,0.099921875,0.001199375,-0.000016125
7341,887,6812,32767,789,,0.069296875,0.001064375,4.93125E-05
7342,1662,7171,32767,-1155,,0.12984375,0.001120469,-7.21875E-05
7343,907,6910,32767,100,,0.070859375,0.001079688,0.00000625
7344,902,7179,32767,907,,0.07046875,0.001121719,5.66875E-05
7345,1403,7296,32767,1920,,0.109609375,0.00114,0.00012
7346,1527,7296,32767,1266,,0.119296875,0.00114,0.000079125
7347,890,7294,32767,512,,0.06953125,0.001139688,0.000032
7348,1163,7163,32767,266,,0.090859375,0.001119219,0.000016625
7349,1282,7039,32767,1026,,0.10015625,0.001099844,0.000064125
7350,1152,6911,32767,755,,0.09,0.001079844,4.71875E-05
7351,1534,6912,32767,-16,,0.11984375,0.00108,-0.000001
7352,1664,7040,32767,-895,,0.13,0.0011,-5.59375E-05
7353,1029,7025,32767,111,,0.080390625,0.001097656,6.9375E-06
7354,1027,7680,32767,899,,0.080234375,0.0012,5.61875E-05
7355,883,7178,32767,1039,,0.068984375,0.001121563,6.49375E-05
7356,1535,7424,32767,-9,,0.119921875,0.00116,-5.625E-07
7357,1152,7552,32767,640,,0.09,0.00118,0.00004
7358,1155,6782,32767,1682,,0.090234375,0.001059688,0.000105125
7359,1149,7158,32767,2051,,0.089765625,0.001118438,0.000128188
7360,767,7551,32767,881,,0.059921875,0.001179844,5.50625E-05
7361,1024,7296,32767,504,,0.08,0.00114,0.0000315
7362,1022,7296,32767,-121,,0.07984375,0.00114,-7.5625E-06
7363,1153,7168,32767,893,,0.090078125,0.00112,5.58125E-05
7364,1279,7299,32767,632,,0.099921875,0.001140469,0.0000395
7365,1153,7552,32767,-256,,0.090078125,0.00118,-0.000016
7366,1155,7297,32767,-378,,0.090234375,0.001140156,-0.000023625
7367,1285,7296,32767,871,,0.100390625,0.00114,5.44375E-05
7368,768,7168,32767,1284,,0.06,0.00112,0.00008025
7369,1271,7167,32767,1146,,0.099296875,0.001119844,0.000071625
7370,1022,7165,32767,1408,,0.07984375,0.001119531,0.000088
7371,896,7040,32767,10,,0.07,0.0011,0.000000625
7372,1024,7547,32767,384,,0.08,0.001179219,0.000024
7373,1024,6913,32767,-253,,0.08,0.001080156,-1.58125E-05
7374,1287,7430,32767,-384,,0.100546875,0.001160938,-0.000024
7375,1536,7170,32767,-765,,0.12,0.001120313,-4.78125E-05
7376,1400,6912,32767,-256,,0.109375,0.00108,-0.000016
7377,1026,7163,32767,761,,0.08015625,0.001119219,4.75625E-05
7378,1157,7296,32767,260,,0.090390625,0.00114,0.00001625
7379,1663,7180,32767,-390,,0.129921875,0.001121875,-0.000024375
7380,1283,6909,32767,360,,0.100234375,0.001079531,0.0000225
7381,1401,7170,32767,783,,0.109453125,0.001120313,4.89375E-05
7382,1281,6911,32767,249,,0.100078125,0.001079844,1.55625E-05
7383,1027,7170,32767,-131,,0.080234375,0.001120313,-8.1875E-06
7384,1027,7029,32767,-517,,0.080234375,0.001098281,-3.23125E-05
7385,1409,6921,32767,-383,,0.110078125,0.001081406,-2.39375E-05
7386,1275,7561,32767,-521,,0.099609375,0.001181406,-3.25625E-05
7387,1280,7165,32767,-364,,0.1,0.001119531,-0.00002275
7388,1277,6780,32767,1181,,0.099765625,0.001059375,7.38125E-05
7389,1025,7178,32767,1020,,0.080078125,0.001121563,0.00006375
7390,899,7790,32767,1283,,0.070234375,0.001217188,8.01875E-05
7391,1151,6528,32767,879,,0.089921875,0.00102,5.49375E-05
7392,1025,6911,32767,-256,,0.080078125,0.001079844,-0.000016
7393,1526,6660,32767,763,,0.11921875,0.001040625,4.76875E-05
7394,1413,7152,32767,894,,0.110390625,0.0011175,0.000055875
7395,1280,7178,32767,268,,0.1,0.001121563,0.00001675
7396,1280,6528,32767,-1025,,0.1,0.00102,-6.40625E-05
7397,1280,7293,32767,135,,0.1,0.001139531,8.4375E-06
7398,1149,7159,32767,769,,0.089765625,0.001118594,4.80625E-05
7399,1154,6784,32767,637,,0.09015625,0.00106,3.98125E-05
7400,1280,7167,32767,642,,0.1,0.001119844,0.000040125
7401,1149,6783,32767,507,,0.089765625,0.001059844,3.16875E-05
7402,1021,7296,32767,400,,0.079765625,0.00114,0.000025
7403,1024,6783,32767,758,,0.08,0.001059844,0.000047375
7404,1021,7043,32767,-1165,,0.079765625,0.001100469,-7.28125E-05
7405,894,6913,32767,-137,,0.06984375,0.001080156,-8.5625E-06
7406,1282,7041,32767,-640,,0.10015625,0.001100156,-0.00004
7407,1152,6661,32767,-416,,0.09,0.001040781,-0.000026
7408,1279,6912,32767,133,,0.099921875,0.00108,8.3125E-06
7409,1152,7296,32767,-388,,0.09,0.00114,-0.00002425
7410,1154,7162,32767,641,,0.09015625,0.001119063,4.00625E-05
7411,1279,7040,32767,130,,0.099921875,0.0011,0.000008125
7412,1149,7682,32767,910,,0.089765625,0.001200313,0.000056875
7413,1022,7294,32767,1025,,0.07984375,0.001139688,6.40625E-05
7414,1025,7686,32767,634,,0.080078125,0.001200938,0.000039625
7415,1284,7552,32767,256,,0.1003125,0.00118,0.000016
7416,1397,7031,32767,-124,,0.109140625,0.001098594,-0.00000775
7417,640,6911,32767,506,,0.05,0.001079844,0.000031625
7418,904,7297,32767,384,,0.070625,0.001140156,0.000024
7419,1150,7175,32767,-148,,0.08984375,0.001121094,-0.00000925
7420,1408,7165,32767,1276,,0.11,0.001119531,0.00007975
7421,1029,7171,32767,903,,0.080390625,0.001120469,5.64375E-05
7422,1153,7167,32767,1279,,0.090078125,0.001119844,7.99375E-05
7423,1145,7296,32767,1026,,0.089453125,0.00114,0.000064125
7424,1538,6654,32767,764,,0.12015625,0.001039688,0.00004775
7425,774,7040,32767,4,,0.06046875,0.0011,0.00000025
7426,1029,6781,32767,258,,0.080390625,0.001059531,0.000016125
7427,1151,7160,32767,127,,0.089921875,0.00111875,7.9375E-06
7428,1408,7677,32767,388,,0.11,0.001199531,0.00002425
7429,1283,6912,32767,384,,0.100234375,0.00108,0.000024
7430,1024,6661,32767,508,,0.08,0.001040781,0.00003175
7431,1149,7285,32767,380,,0.089765625,0.001138281,0.00002375
7432,1278,7558,32767,1409,,0.09984375,0.001180938,8.80625E-05
7433,1404,6909,32767,7,,0.1096875,0.001079531,4.375E-07
7434,1299,7546,32767,1011,,0.101484375,0.001179063,6.31875E-05
7435,897,7178,32767,1140,,0.070078125,0.001121563,0.00007125
7436,1150,7040,32767,1664,,0.08984375,0.0011,0.000104
7437,1024,6905,32767,128,,0.08,0.001078906,0.000008
7438,1024,7424,32767,798,,0.08,0.00116,0.000049875
7439,1151,6914,32767,1289,,0.089921875,0.001080313,8.05625E-05
7440,1282,6783,32767,-1564,,0.10015625,0.001059844,-0.00009775
7441,1282,6782,32767,-647,,0.10015625,0.001059688,-4.04375E-05
7442,768,7298,32767,135,,0.06,0.001140313,8.4375E-06
7443,1148,7171,32767,1154,,0.0896875,0.001120469,0.000072125
7444,1024,7040,32767,123,,0.08,0.0011,7.6875E-06
7445,1151,6776,32767,-32,,0.089921875,0.00105875,-0.000002
7446,1146,7412,32767,1494,,0.08953125,0.001158125,0.000093375
7447,1538,7686,32767,1844,,0.12015625,0.001200938,0.00011525
7448,1030,7301,32767,269,,0.08046875,0.001140781,1.68125E-05
7449,1018,6910,32767,-401,,0.07953125,0.001079688,-2.50625E-05
7450,1152,7297,32767,512,,0.09,0.001140156,0.000032
7451,1024,7168,32767,-496,,0.08,0.00112,-0.000031
7452,1025,7424,32767,-252,,0.080078125,0.00116,-0.00001575
7453,1280,7038,32767,637,,0.1,0.001099688,3.98125E-05
7454,1153,6910,32767,511,,0.090078125,0.001079688,3.19375E-05
7455,1409,6779,32767,893,,0.110078125,0.001059219,5.58125E-05
7456,1152,7424,32767,895,,0.09,0.00116,5.59375E-05
7457,1022,6916,32767,1027,,0.07984375,0.001080625,6.41875E-05
7458,1277,7292,32767,119,,0.099765625,0.001139375,7.4375E-06
7459,1392,7055,32767,1967,,0.10875,0.001102344,0.000122938
7460,1674,6912,32767,2823,,0.13078125,0.00108,0.000176438
7461,908,6911,32767,1600,,0.0709375,0.001079844,0.0001
7462,896,6910,32767,-1021,,0.07,0.001079688,-6.38125E-05
7463,1407,6913,32767,635,,0.109921875,0.001080156,3.96875E-05
7464,1147,7171,32767,127,,0.089609375,0.001120469,7.9375E-06
7465,1152,7170,32767,1288,,0.09,0.001120313,0.0000805
7466,1151,7288,32767,996,,0.089921875,0.00113875,0.00006225
7467,1151,6910,32767,251,,0.089921875,0.001079688,1.56875E-05
7468,1283,7175,32767,276,,0.100234375,0.001121094,0.00001725
7469,1408,7165,32767,1024,,0.11,0.001119531,0.000064
7470,1280,6912,32767,497,,0.1,0.00108,3.10625E-05
7471,1276,7164,32767,118,,0.0996875,0.001119375,0.000007375
7472,1412,7041,32767,1280,,0.1103125,0.001100156,0.00008
7473,899,6796,32767,901,,0.070234375,0.001061875,5.63125E-05
7474,1276,6784,32767,121,,0.0996875,0.00106,7.5625E-06
7475,1155,7675,32767,-768,,0.090234375,0.001199219,-0.000048
7476,1155,7421,32767,1550,,0.090234375,0.001159531,0.000096875
7477,1280,7552,32767,372,,0.1,0.00118,0.00002325
7478,1280,7020,32767,1050,,0.1,0.001096875,0.000065625
7479,1278,6400,32767,628,,0.09984375,0.001,0.00003925
7480,1019,6932,32767,-649,,0.079609375,0.001083125,-4.05625E-05
7481,1024,7296,32767,12,,0.08,0.00114,0.00000075
7482,1029,7038,32767,532,,0.080390625,0.001099688,0.00003325
7483,1149,7296,32767,1015,,0.089765625,0.00114,6.34375E-05
7484,900,7423,32767,-1668,,0.0703125,0.001159844,-0.00010425
7485,1401,7295,32767,92,,0.109453125,0.001139844,0.00000575
7486,1152,7298,32767,-384,,0.09,0.001140313,-0.000024
7487,1140,6913,32767,736,,0.0890625,0.001080156,0.000046
7488,1407,7168,32767,256,,0.109921875,0.00112,0.000016
7489,1408,7038,32767,738,,0.11,0.001099688,0.000046125
7490,1406,7169,32767,2050,,0.10984375,0.001120156,0.000128125
7491,896,7425,32767,290,,0.07,0.001160156,0.000018125
7492,906,7682,32767,268,,0.07078125,0.001200313,0.00001675
7493,1281,7680,32767,639,,0.100078125,0.0012,3.99375E-05
7494,1147,7546,32767,121,,0.089609375,0.001179063,7.5625E-06
7495,1153,6783,32767,251,,0.090078125,0.001059844,1.56875E-05
7496,1151,7425,32767,1280,,0.089921875,0.001160156,0.00008
7497,1022,7048,32767,771,,0.07984375,0.00110125,4.81875E-05
7498,1156,7031,32767,519,,0.0903125,0.001098594,3.24375E-05
7499,762,7420,32767,-495,,0.05953125,0.001159375,-3.09375E-05
7500,1398,7040,32767,497,,0.10921875,0.0011,3.10625E-05
7501,1156,6652,32767,1915,,0.0903125,0.001039375,0.000119688
7502,1152,7298,32767,1664,,0.09,0.001140313,0.000104
7503,1152,6907,32767,768,,0.09,0.001079219,0.000048
7504,1152,7060,32767,-1145,,0.09,0.001103125,-7.15625E-05
7505,1279,7290,32767,521,,0.099921875,0.001139063,3.25625E-05
7506,1280,6782,32767,-664,,0.1,0.001059688,-0.0000415
7507,1406,7303,32767,-512,,0.10984375,0.001141094,-0.000032
7508,1662,7422,32767,906,,0.12984375,0.001159688,0.000056625
7509,1030,7296,32767,386,,0.08046875,0.00114,0.000024125
7510,1024,7294,32767,256,,0.08,0.001139688,0.000016
7511,1023,6660,32767,-514,,0.079921875,0.001040625,-0.000032125
7512,1152,7157,32767,1007,,0.09,0.001118281,6.29375E-05
7513,1146,7295,32767,2177,,0.08953125,0.001139844,0.000136063
7514,1280,7168,32767,1260,,0.1,0.00112,0.00007875
7515,1150,6655,32767,-5,,0.08984375,0.001039844,-3.125E-07
7516,1407,7430,32767,-380,,0.109921875,0.001160938,-0.00002375
7517,1019,7296,32767,142,,0.079609375,0.00114,0.000008875
7518,895,7556,32767,618,,0.069921875,0.001180625,0.000038625
7519,896,7168,32767,-525,,0.07,0.00112,-3.28125E-05
7520,1026,7182,32767,-98,,0.08015625,0.001122188,-0.000006125
7521,1022,7679,32767,259,,0.07984375,0.001199844,1.61875E-05
7522,1031,7030,32767,649,,0.080546875,0.001098438,4.05625E-05
7523,1278,6906,32767,895,,0.09984375,0.001079063,5.59375E-05
7524,1156,7424,32767,1021,,0.0903125,0.00116,6.38125E-05
7525,1664,7052,32767,888,,0.13,0.001101875,0.0000555
7526,1534,7039,32767,1286,,0.11984375,0.001099844,0.000080375
7527,1151,7295,32767,23,,0.089921875,0.001139844,1.4375E-06
7528,1409,7289,32767,-128,,0.110078125,0.001138906,-0.000008
7529,1154,6913,32767,1151,,0.09015625,0.001080156,7.19375E-05
7530,1153,7557,32767,-11,,0.090078125,0.001180781,-6.875E-07
7531,1154,7165,32767,256,,0.09015625,0.001119531,0.000016
7532,1281,7434,32767,772,,0.100078125,0.001161563,0.00004825
7533,1147,7295,32767,896,,0.089609375,0.001139844,0.000056
7534,1025,7182,32767,759,,0.080078125,0.001122188,4.74375E-05
7535,1152,7934,32767,373,,0.09,0.001239688,2.33125E-05
7536,1155,7292,32767,1018,,0.090234375,0.001139375,0.000063625
7537,1281,7293,32767,-1022,,0.100078125,0.001139531,-0.000063875
7538,895,6922,32767,763,,0.069921875,0.001081563,4.76875E-05
7539,1018,6631,32767,274,,0.07953125,0.001036094,0.000017125
7540,1025,7297,32767,125,,0.080078125,0.001140156,7.8125E-06
7541,896,7038,32767,-527,,0.07,0.001099688,-3.29375E-05
7542,1024,7437,32767,1162,,0.08,0.001162031,0.000072625
7543,1023,7419,32767,512,,0.079921875,0.001159219,0.000032
7544,1283,7023,32767,658,,0.100234375,0.001097344,0.000041125
7545,1279,6789,32767,1152,,0.099921875,0.001060781,0.000072
7546,1415,7573,32767,355,,0.110546875,0.001183281,2.21875E-05
7547,1538,7542,32767,128,,0.12015625,0.001178438,0.000008
7548,1150,6526,32767,367,,0.08984375,0.001019688,2.29375E-05
7549,1279,7168,32767,-249,,0.099921875,0.00112,-1.55625E-05
7550,1280,7296,32767,1042,,0.1,0.00114,0.000065125
7551,1283,7283,32767,152,,0.100234375,0.001137969,0.0000095
7552,1028,7556,32767,-896,,0.0803125,0.001180625,-0.000056
7553,1258,6786,32767,217,,0.09828125,0.001060313,1.35625E-05
7554,1665,7424,32767,894,,0.130078125,0.00116,0.000055875
7555,1024,7040,32767,768,,0.08,0.0011,0.000048
7556,1161,6913,32767,1519,,0.090703125,0.001080156,9.49375E-05
7557,1405,7294,32767,-380,,0.109765625,0.001139688,-0.00002375
7558,763,7164,32767,542,,0.059609375,0.001119375,0.000033875
7559,1024,7296,32767,1028,,0.08,0.00114,0.00006425
7560,1541,7795,32767,1413,,0.120390625,0.001217969,8.83125E-05
7561,1402,6528,32767,1285,,0.10953125,0.00102,8.03125E-05
7562,894,7302,32767,122,,0.06984375,0.001140938,0.000007625
7563,1149,7040,32767,-128,,0.089765625,0.0011,-0.000008
7564,1150,7295,32767,120,,0.08984375,0.001139844,0.0000075
7565,1150,7180,32767,-648,,0.08984375,0.001121875,-0.0000405
7566,1283,7166,32767,1003,,0.100234375,0.001119688,6.26875E-05
7567,1026,7558,32767,1297,,0.08015625,0.001180938,8.10625E-05
7568,1023,6781,32767,512,,0.079921875,0.001059531,0.000032
7569,767,7168,32767,1784,,0.059921875,0.00112,0.0001115
7570,1287,6777,32767,768,,0.100546875,0.001058906,0.000048
7571,1537,7163,32767,389,,0.120078125,0.001119219,2.43125E-05
7572,1528,7291,32767,-896,,0.119375,0.001139219,-0.000056
7573,1151,6913,32767,-265,,0.089921875,0.001080156,-1.65625E-05
7574,1405,6917,32767,640,,0.109765625,0.001080781,0.00004
7575,897,7300,32767,1267,,0.070078125,0.001140625,7.91875E-05
7576,1283,6785,32767,1540,,0.100234375,0.001060156,0.00009625
7577,1156,7653,32767,142,,0.0903125,0.001195781,0.000008875
7578,1026,7567,32767,991,,0.08015625,0.001182344,6.19375E-05
7579,1009,7164,32767,1766,,0.078828125,0.001119375,0.000110375
7580,1408,7293,32767,1513,,0.11,0.001139531,9.45625E-05
7581,900,6913,32767,-389,,0.0703125,0.001080156,-2.43125E-05
7582,1157,7560,32767,249,,0.090390625,0.00118125,1.55625E-05
7583,1405,7290,32767,-638,,0.109765625,0.001139063,-0.000039875
7584,1021,7157,32767,654,,0.079765625,0.001118281,0.000040875
7585,1281,6785,32767,-273,,0.100078125,0.001060156,-1.70625E-05
7586,1276,7580,32767,-98,,0.0996875,0.001184375,-0.000006125
7587,1025,7802,32767,513,,0.080078125,0.001219063,3.20625E-05
7588,1026,6899,32767,525,,0.08015625,0.001077969,3.28125E-05
7589,1151,6912,32767,1405,,0.089921875,0.00108,8.78125E-05
7590,1280,7036,32767,111,,0.1,0.001099375,6.9375E-06
7591,1152,7805,32767,124,,0.09,0.001219531,0.00000775
7592,1279,7301,32767,1023,,0.099921875,0.001140781,6.39375E-05
7593,1152,7425,32767,9,,0.09,0.001160156,5.625E-07
7594,1024,7040,32767,-123,,0.08,0.0011,-7.6875E-06
7595,768,7424,32767,258,,0.06,0.00116,0.000016125
7596,1412,6914,32767,390,,0.1103125,0.001080313,0.000024375
7597,1279,7552,32767,899,,0.099921875,0.00118,5.61875E-05
7598,1406,6904,32767,752,,0.10984375,0.00107875,0.000047
7599,1020,6911,32767,250,,0.0796875,0.001079844,0.000015625
7600,1022,7048,32767,254,,0.07984375,0.00110125,0.000015875
7601,1026,7551,32767,390,,0.08015625,0.001179844,0.000024375
7602,1538,6773,32767,1417,,0.12015625,0.001058281,8.85625E-05
7603,1155,6903,32767,1029,,0.090234375,0.001078594,6.43125E-05
7604,1022,7295,32767,896,,0.07984375,0.001139844,0.000056
7605,896,7180,32767,765,,0.07,0.001121875,4.78125E-05
7606,1145,6784,32767,521,,0.089453125,0.00106,3.25625E-05
7607,1665,7168,32767,-515,,0.130078125,0.00112,-3.21875E-05
7608,755,7165,32767,774,,0.058984375,0.001119531,0.000048375
7609,889,7168,32767,892,,0.069453125,0.00112,0.00005575
7610,1280,7544,32767,1669,,0.1,0.00117875,0.000104313
7611,1020,6781,32767,1283,,0.0796875,0.001059531,8.01875E-05
7612,1025,7175,32767,893,,0.080078125,0.001121094,5.58125E-05
7613,1156,7168,32767,896,,0.0903125,0.00112,0.000056
7614,1530,7291,32767,376,,0.11953125,0.001139219,0.0000235
7615,1024,6785,32767,-380,,0.08,0.001060156,-0.00002375
7616,1541,6913,32767,-1024,,0.120390625,0.001080156,-0.000064
7617,1281,7024,32767,-770,,0.100078125,0.0010975,-0.000048125
7618,1152,7425,32767,-770,,0.09,0.001160156,-0.000048125
7619,1291,7042,32767,-388,,0.100859375,0.001100313,-0.00002425
7620,894,7422,32767,-514,,0.06984375,0.001159688,-0.000032125
7621,1403,7424,32767,121,,0.109609375,0.00116,7.5625E-06
7622,1155,7166,32767,385,,0.090234375,0.001119688,2.40625E-05
7623,1149,7168,32767,520,,0.089765625,0.00112,0.0000325
7624,1279,7166,32767,2,,0.099921875,0.001119688,0.000000125
7625,1028,7038,32767,639,,0.0803125,0.001099688,3.99375E-05
7626,897,7425,32767,-7,,0.070078125,0.001160156,-4.375E-07
7627,1404,7168,32767,758,,0.1096875,0.00112,0.000047375
7628,1409,7171,32767,1015,,0.110078125,0.001120469,6.34375E-05
7629,1026,7421,32767,130,,0.08015625,0.001159531,0.000008125
7630,1150,7297,32767,384,,0.08984375,0.001140156,0.000024
7631,1152,6936,32767,128,,0.09,0.00108375,0.000008
7632,1275,6523,32767,507,,0.099609375,0.001019219,3.16875E-05
7633,1282,7160,32767,642,,0.10015625,0.00111875,0.000040125
7634,1154,7040,32767,640,,0.09015625,0.0011,0.00004
7635,1023,7163,32767,896,,0.079921875,0.001119219,0.000056
7636,1281,7295,32767,509,,0.100078125,0.001139844,3.18125E-05
7637,1281,7040,32767,515,,0.100078125,0.0011,3.21875E-05
7638,1025,7171,32767,-282,,0.080078125,0.001120469,-0.000017625
7639,1280,7169,32767,-1029,,0.1,0.001120156,-6.43125E-05
7640,895,6784,32767,1035,,0.069921875,0.00106,6.46875E-05
7641,1151,7287,32767,1801,,0.089921875,0.001138594,0.000112563
7642,1024,7296,32767,116,,0.08,0.00114,0.00000725
7643,1405,6518,32767,-1327,,0.109765625,0.001018438,-8.29375E-05
7644,1155,7417,32767,1728,,0.090234375,0.001158906,0.000108
7645,1160,6820,32767,1724,,0.090625,0.001065625,0.00010775
7646,769,6656,32767,903,,0.060078125,0.00104,5.64375E-05
7647,1016,6776,32767,-113,,0.079375,0.00105875,-7.0625E-06
7648,1152,7424,32767,128,,0.09,0.00116,0.000008
7649,1152,7168,32767,878,,0.09,0.00112,0.000054875
7650,1152,7297,32767,1016,,0.09,0.001140156,0.0000635
7651,1280,7167,32767,-1023,,0.1,0.001119844,-6.39375E-05
7652,1278,7039,32767,762,,0.09984375,0.001099844,0.000047625
7653,1149,6914,32767,389,,0.089765625,0.001080313,2.43125E-05
7654,1024,6914,32767,1021,,0.08,0.001080313,6.38125E-05
7655,1534,7419,32767,1157,,0.11984375,0.001159219,7.23125E-05
7656,1159,7051,32767,-255,,0.090546875,0.001101719,-1.59375E-05
7657,1130,6891,32767,991,,0.08828125,0.001076719,6.19375E-05
7658,1653,7653,32767,773,,0.129140625,0.001195781,4.83125E-05
7659,1421,7561,32767,915,,0.111015625,0.001181406,5.71875E-05
7660,896,6654,32767,-513,,0.07,0.001039688,-3.20625E-05
7661,1403,7303,32767,255,,0.109609375,0.001141094,1.59375E-05
7662,1537,7551,32767,-382,,0.120078125,0.001179844,-0.000023875
7663,1537,7414,32767,772,,0.120078125,0.001158438,0.00004825
7664,1146,6902,32767,515,,0.08953125,0.001078438,3.21875E-05
7665,1152,7176,32767,1022,,0.09,0.00112125,0.000063875
7666,1158,7548,32767,241,,0.09046875,0.001179375,1.50625E-05
7667,1536,7166,32767,640,,0.12,0.001119688,0.00004
7668,1154,7298,32767,1024,,0.09015625,0.001140313,0.000064
7669,1018,7169,32767,771,,0.07953125,0.001120156,4.81875E-05
7670,1533,7168,32767,640,,0.119765625,0.00112,0.00004
7671,1292,7035,32767,254,,0.1009375,0.001099219,0.000015875
7672,1277,7296,32767,253,,0.099765625,0.00114,1.58125E-05
7673,1284,7293,32767,-384,,0.1003125,0.001139531,-0.000024
7674,896,7550,32767,534,,0.07,0.001179688,0.000033375
7675,1280,7168,32767,765,,0.1,0.00112,4.78125E-05
7676,1145,7297,32767,1048,,0.089453125,0.001140156,0.0000655
7677,1153,7168,32767,1792,,0.090078125,0.00112,0.000112
7678,1146,7435,32767,338,,0.08953125,0.001161719,0.000021125
7679,894,7424,32767,-514,,0.06984375,0.00116,-0.000032125
7680,1031,6520,32767,-241,,0.080546875,0.00101875,-1.50625E-05
7681,1151,6912,32767,255,,0.089921875,0.00108,1.59375E-05
7682,1154,7424,32767,-514,,0.09015625,0.00116,-0.000032125
7683,1278,7295,32767,-243,,0.09984375,0.001139844,-1.51875E-05
7684,1152,7298,32767,-1276,,0.09,0.001140313,-0.00007975
7685,1141,7034,32767,-205,,0.089140625,0.001099063,-1.28125E-05
7686,1408,7551,32767,892,,0.11,0.001179844,0.00005575
7687,1153,6778,32767,897,,0.090078125,0.001059063,5.60625E-05
7688,1023,6786,32767,898,,0.079921875,0.001060313,0.000056125
7689,1024,6914,32767,242,,0.08,0.001080313,0.000015125
7690,1293,7168,32767,1276,,0.101015625,0.00112,0.00007975
7691,1663,7040,32767,-390,,0.129921875,0.0011,-0.000024375
7692,1270,7166,32767,-120,,0.09921875,0.001119688,-0.0000075
7693,1283,6909,32767,126,,0.100234375,0.001079531,0.000007875
7694,1407,7295,32767,256,,0.109921875,0.001139844,0.000016
7695,1153,6658,32767,-130,,0.090078125,0.001040313,-0.000008125
7696,1277,7160,32767,622,,0.099765625,0.00111875,0.000038875
7697,1288,7044,32767,921,,0.100625,0.001100625,5.75625E-05
7698,1024,7424,32767,256,,0.08,0.00116,0.000016
7699,1276,7682,32767,513,,0.0996875,0.001200313,3.20625E-05
7700,1408,7289,32767,-128,,0.11,0.001138906,-0.000008
7701,1408,7302,32767,640,,0.11,0.001140938,0.00004
7702,1534,7936,32767,391,,0.11984375,0.00124,2.44375E-05
7703,1152,7416,32767,1277,,0.09,0.00115875,7.98125E-05
7704,1409,7280,32767,-804,,0.110078125,0.0011375,-0.00005025
7705,1408,6789,32767,-1024,,0.11,0.001060781,-0.000064
7706,1278,7686,32767,391,,0.09984375,0.001200938,2.44375E-05
7707,899,7171,32767,-257,,0.070234375,0.001120469,-1.60625E-05
7708,1022,6912,32767,512,,0.07984375,0.00108,0.000032
7709,1410,7151,32767,-761,,0.11015625,0.001117344,-4.75625E-05
7710,898,7683,32767,119,,0.07015625,0.001200469,7.4375E-06
7711,1140,7062,32767,383,,0.0890625,0.001103438,2.39375E-05
7712,1152,7040,32767,507,,0.09,0.0011,3.16875E-05
7713,1281,7168,32767,136,,0.100078125,0.00112,0.0000085
7714,1022,7045,32767,614,,0.07984375,0.001100781,0.000038375
7715,1152,7681,32767,-1535,,0.09,0.001200156,-9.59375E-05
7716,1021,7280,32767,551,,0.079765625,0.0011375,3.44375E-05
7717,1156,6784,32767,-659,,0.0903125,0.00106,-4.11875E-05
